id,amount_tsh,longitude,latitude
3273,0,31.60307932,-1.20416734
15401,0,33.53309088,-3.59756003
18692,0,39.07517479,-5.24971717
61328,60,39.00446312,-7.67391214
70365,500,36.68315263,-8.97522599
72715,0,37.30166984,-5.27991879
17900,0,36.77908131,-3.34580852
73125,0,33.27452964,-8.85307458
43024,0,34.48841717,-4.11579538
65268,500,36.66768919,-8.32968162
51919,0,33.76463457,-8.97765216
35870,0,30.48062575,-3.7126828
65890,10,37.16966061,-3.22313344
50673,50,35.76499952,-7.15759679
71620,0,33.69927617,-3.42046259
32084,0,35.82706455,-4.46960269
18333,0,39.6578342,-7.97119512
18641,0,34.71182741,-9.68404089
24777,0,33.61114306,-9.05045731
72790,0,40.27607321,-10.37966809
46729,20,37.84369287,-4.1397928
73477,0,33.11920478,-4.1629647
25015,0,39.12423405,-10.85491137
57116,0,38.71217368,-5.11509356
46001,0,37.71428349,-3.77167192
1750,1000,36.35021144,-8.78479609
59835,0,31.09153081,-7.63011608
21222,0,32.98213364,-9.37860861
69069,0,32.98581352,-9.37468232
11430,50,38.90484036,-6.44971276
45679,0,33.10848512,-4.92257436
18128,0,33.65481741,-4.13484388
12262,20,39.42526643,-10.2471148
19361,50,38.68929417,-6.68570232
58702,10,35.86196405,-3.25919601
53128,0,36.71146096,-6.4489971
41427,0,32.80088413,-5.01732311
58043,50,39.02850377,-6.57603603
15781,0,33.95518582,-3.75980484
5721,0,31.37236028,-2.66191778
15769,400,37.00248077,-10.75878418
46561,500,34.74667829,-8.85826097
45191,20,37.76819111,-6.77420714
53714,0,35.49098133,-6.65384392
16105,0,34.61938589,-1.78068902
6670,0,30.95807313,-2.8446644
56138,0,33.9482648,-9.43411788
47865,0,39.14344387,-7.14697877
50051,0,36.88593105,-3.33040577
7743,0,37.33970497,-3.26111308
56104,0,34.58962025,-9.08458951
71247,500,34.61096214,-9.32885912
33943,200,34.91863762,-10.55023753
52418,50,33.7747188,-6.46868405
62936,0,33.65033255,-9.20484243
14457,0,32.94215432,-2.4110601
37602,0,35.9727686,-4.69930826
31840,500,34.63469727,-8.82368848
1778,500,32.9936827,-2.49454559
39992,600,29.73481442,-4.80230161
64375,50,39.17231797,-6.90050217
29909,0,30.9478515,-8.10252771
36608,0,31.87170529,-3.35646866
54183,200,36.01089636,-9.08316682
9921,0,33.43223596,-2.77788946
2851,0,30.55474178,-5.62363931
5205,0,32.02180564,-3.306814
8552,30,36.82045353,-3.4876771
36790,0,33.52950123,-9.29453105
32172,0,37.0876403,-3.15471109
42848,0,36.2031004,-2.84079649
38044,500,36.42315531,-8.65679144
61939,100,38.30814951,-4.430998
55366,50,38.75539178,-7.99196635
30850,0,34.88553769,-11.03065681
23568,0,30.80669358,-1.47646498
604,30,34.87073869,-4.66438067
17067,0,38.90190021,-6.78932876
18915,100,38.48205217,-10.37493436
61868,0,29.76024616,-4.66282864
26808,0,33.86061752,-9.24646663
35255,0,34.37442764,-2.98951649
44231,0,33.72829546,-3.17303727
69120,0,37.60360227,-3.21066468
27135,0,31.83286648,-3.24807448
15204,0,33.87053199,-1.53074065
54488,0,0,-2.00E-08
22152,0,35.84350066,-4.14533071
24161,0,33.32264214,-3.68416812
50479,0,36.51359654,-6.23419926
72680,0,33.67360278,-1.73619283
18139,0,33.53129994,-9.29628746
15254,0,38.86321586,-4.94562244
46045,0,31.46916785,-1.69351268
44224,500,34.89131396,-8.82265473
67955,30,38.41039888,-6.11642149
42573,50,38.00995035,-5.49080623
66004,0,34.56497248,-4.35464189
58475,0,30.40141597,-5.55212176
19846,0,35.79474456,-8.79171267
35343,0,37.59407492,-6.91162782
20276,0,38.08769929,-4.41857427
55968,0,33.50217028,-3.04951441
3733,0,34.16505884,-3.37130037
30868,100,36.06096154,-10.63489878
1260,0,30.67109317,-1.22254165
63734,0,33.1721661,-3.64118413
32856,2000,37.61713874,-3.76665393
43873,0,38.70334404,-5.07893318
48328,0,31.47238945,-2.78932232
35412,0,30.5613152,-2.74993145
62380,0,34.60985522,-4.94315449
68251,0,33.21907125,-2.90201759
74233,0,32.02075936,-8.92818573
34438,6,37.50708098,-3.40501424
22299,0,35.75934201,-4.38688763
5288,500,34.06603878,-1.65101323
55402,0,34.55619411,-9.32403072
11031,0,30.62737686,-2.79069134
52650,500,36.02471526,-10.53980487
48632,0,33.05968716,-3.46019531
26520,0,31.74158587,-1.49516728
14061,0,32.42993365,-4.03486858
47232,0,34.67100486,-5.03550396
24871,10,35.67258243,-3.34331266
40283,500,33.86649226,-1.64928206
750,0,32.96273353,-2.08047212
42967,0,31.0403483,-5.11412457
14940,40,38.36360554,-5.68055542
62007,500,37.30115771,-3.4234528
71862,0,37.51555941,-3.29300732
68934,20,38.3866212,-6.25599036
14516,0,37.547209,-3.38561442
18226,0,30.44945182,-5.5411549
8921,0,30.73934157,-2.79665489
8695,0,32.31794072,-3.86332588
38493,1000,37.23895951,-11.00444314
69195,0,34.98700835,-5.99887195
55662,0,35.53940998,-10.81986825
66866,0,34.96047465,-10.96507463
2974,0,37.86493223,-10.12936102
2631,0,30.41525719,-3.80303877
64432,0,38.4160176,-11.02238684
53216,6,37.46137274,-3.31201821
47841,0,0,-2.00E-08
12059,0,30.53290257,-2.73723479
12998,0,31.67084269,-8.50941555
16486,0,37.8887867,-10.22133362
16061,0,37.79150262,-7.13698557
8270,0,33.10450377,-9.0919875
61943,500,30.40084687,-5.55238487
44692,0,39.1223532,-9.91456599
35367,1000,38.79986648,-4.86782732
37517,15000,34.53681873,-4.58213705
194,0,0,-2.00E-08
60440,0,35.37083433,-4.04961364
41161,12000,35.34844261,-9.90107882
64376,20,38.86037746,-6.58479427
68287,500,35.36606892,-4.23734382
57761,0,36.72554351,-3.17218905
57084,50,38.92394041,-5.54752289
55247,0,36.57708399,-6.48479807
9956,0,32.3980592,-4.80496603
28469,0,34.28244934,-1.69722537
29105,0,32.82875273,-8.84274659
36147,0,35.69826052,-3.05276947
39691,0,33.34497395,-2.68382644
35074,0,31.01187017,-1.64249327
25604,100,38.30850573,-4.4207542
30829,0,32.1512916,-3.37246226
23022,0,33.09258904,-2.02697096
54919,0,35.69700061,-3.52476155
36101,100,39.17224013,-6.70504936
25392,0,33.73192264,-3.18680668
14202,0,33.91843041,-9.4375141
2251,50,36.90187143,-10.76889358
2602,0,30.73636759,-3.59598686
71257,25,39.02626279,-10.48631567
37858,0,30.5384223,-2.82838893
66972,500,37.76315825,-5.97743673
67959,10,39.40770847,-10.81677879
36986,0,33.78345937,-3.63483974
53276,0,32.68685532,-8.81259076
28132,500,34.77127295,-8.84158129
3628,0,39.76965086,-10.84269475
43009,2000,35.86128877,-10.56826235
39048,0,33.19869878,-8.96002657
25157,0,31.50909342,-8.44499045
20646,0,32.08392837,-2.40705186
27545,0,0,-2.00E-08
3141,2000,36.69019834,-3.34679841
42978,0,32.22517048,-3.3239347
31943,0,34.91865662,-9.35176676
45989,0,33.09807715,-9.21952307
62640,0,33.30091848,-2.87322288
37618,0,35.89121107,-8.6023837
35523,0,36.64700206,-3.26530751
15173,0,34.42757492,-3.18948016
31008,0,39.307899,-7.0999344
54525,50,35.39719664,-3.50748095
33551,0,33.83719237,-3.85657335
57827,0,32.15980952,-3.77868457
11840,5000,35.80633363,-7.44799409
15615,0,36.46557974,-5.79158632
10957,0,38.66588161,-10.27199109
58166,0,32.74508216,-3.57159434
53437,500,37.07389223,-6.87219756
46899,0,39.11199552,-7.70020594
31403,500,34.77932122,-8.83969368
43763,0,0,-2.00E-08
42430,0,36.13292562,-8.94185285
20768,500,37.59925658,-3.73799726
12798,2500,31.27891321,-6.34329493
71990,0,33.60213981,-2.97141023
50200,20000,36.68957945,-3.33683625
9526,20,39.21565471,-7.00040183
43572,0,38.70554124,-4.97860823
66169,500,34.5960535,-8.97534081
49960,500,34.90411316,-8.90044357
48022,0,36.52728799,-3.29535177
16547,0,34.3824431,-3.05053433
10045,0,37.5321024,-3.25402039
9546,0,34.13667541,-1.76959675
10158,0,38.7645587,-10.37136613
69480,0,35.48983182,-4.3523177
43231,0,37.54333469,-6.96948295
55307,300,38.75315094,-7.88581001
51808,0,31.97300024,-3.22451459
27734,500,38.31853553,-7.24995931
51689,0,31.4784521,-2.88729131
16852,0,33.48647576,-3.81853823
36901,0,32.28383566,-3.3187912
74131,0,39.00436461,-10.807802
51954,50,40.02879053,-10.26143676
32565,0,33.61325875,-9.3453177
23994,0,38.7666209,-4.9080929
60492,0,38.25466334,-4.4868921
19911,1000,37.15038899,-6.06327822
52864,0,33.05544025,-2.06645353
63556,0,36.85742871,-5.93630402
53820,5000,36.88634563,-11.37168935
40038,0,34.1109259,-1.67430188
37980,0,36.7333217,-6.08218649
59354,0,32.92748113,-9.16919863
55363,0,36.97018918,-3.32109299
3427,25000,34.7162866,-9.1291016
61612,50,39.12600667,-7.54482109
3292,0,33.30462892,-3.7863127
71264,0,35.53988556,-10.80497564
58997,0,36.51021216,-6.95303623
22254,0,33.77004021,-9.15699179
27660,500,34.74184861,-4.69126867
34306,0,32.82945063,-4.8644139
65025,0,32.904611,-2.6887966
11471,0,37.62266318,-3.20387819
46339,500,34.06089944,-1.5777715
8570,500,34.91924855,-9.01442324
52146,0,31.03203454,-6.3074654
48920,100,30.29085162,-4.98263058
71384,0,33.07627844,-2.38704182
54249,0,34.74781769,-4.76952791
45218,0,34.80073733,-10.5325136
27424,1000,34.53652168,-9.77741566
35325,0,32.07219754,-3.47142917
60092,1500,35.73643278,-10.82515653
65233,0,34.30261762,-3.11357766
46193,0,32.55247695,-3.79690656
40578,0,32.25372206,-4.18769641
15446,20,37.53923314,-3.39148949
58540,0,33.52358406,-3.28980097
29606,0,30.7857759,-2.38311927
26564,0,36.15169007,-6.04346858
26252,0,38.99290767,-6.53578839
7896,200,37.86501861,-6.8755851
16699,100,34.35822488,-4.62512459
14905,2000,35.84900921,-7.48599506
73358,0,37.05786162,-3.2898155
39469,0,33.81425144,-9.13502282
27541,500,30.50750089,-5.61876037
33290,2500,31.14680867,-6.24689933
53233,0,34.80187965,-8.21295287
40440,0,39.10270665,-4.60189149
6104,0,34.95705761,-5.82671603
67165,0,39.14270183,-7.65777419
68672,0,31.71418515,-5.07787505
73748,0,34.9844791,-9.27362857
61623,0,34.04347902,-1.98357857
5268,0,32.86881339,-4.12013996
34561,0,37.990067,-4.23600155
21950,0,0,-2.00E-08
7589,10,37.1516294,-3.1955122
45767,0,39.09128648,-5.00646625
52612,0,33.26787415,-2.63434972
66995,0,32.99794299,-4.12585529
27310,0,34.64388594,-4.10588947
71717,0,35.47402274,-6.08759658
67213,10,35.59618653,-3.57466131
14815,0,37.36747432,-3.44228184
41315,0,30.91560026,-3.33023662
64336,20,37.12036973,-6.69296706
3431,200,34.91639758,-10.53666285
30170,0,34.62274426,-11.03564635
73830,0,33.91074649,-9.47612175
62130,0,34.31017079,-1.88433409
62287,0,33.66182651,-8.99732981
55476,0,33.80971838,-9.12387669
31985,0,39.00856979,-7.61500708
33883,0,36.70700394,-6.38009009
61605,10,37.45406468,-3.37543689
55575,0,31.82939636,-1.28259461
43403,0,34.1531403,-3.54967225
10221,0,34.69574636,-9.68693552
46769,0,32.95284152,-2.08520541
58830,0,36.98708131,-3.25027139
33467,0,0,-2.00E-08
23949,0,33.08757739,-2.46148634
4444,0,34.85977923,-4.99719928
44062,0,0,-2.00E-08
1067,0,33.35061846,-3.7309534
37529,100,38.98908091,-6.77471984
72730,0,33.94188695,-9.65193361
51653,6,37.49225068,-3.30837903
2319,0,36.33747892,-2.86527359
47981,0,33.72971437,-1.93903719
27224,0,36.51259099,-8.54324506
32521,0,31.96946987,-3.58911753
73419,0,33.31072663,-7.94377506
54728,0,35.82297825,-5.0958103
59025,0,33.4994335,-2.05003513
53352,0,32.89942501,-3.31693739
62614,250,29.91815233,-4.53989972
12050,500,37.58362956,-3.7173207
57035,0,38.86792741,-7.16295597
48227,500,36.64954238,-3.25474923
53461,1000,35.0287762,-11.00145449
14710,0,30.39168458,-5.5580829
33905,0,36.77524326,-8.07801724
40778,0,33.29630433,-2.97504127
25695,1000,36.84595966,-11.41845493
22964,2000,35.53933818,-8.26282709
793,20,36.86827906,-6.13769179
62992,0,39.06966126,-10.89668684
74243,0,33.96353891,-1.42947691
41931,500,34.66744198,-9.26133496
11611,0,30.94220481,-1.0299114
72848,0,36.66468111,-3.30146787
16283,0,33.82062566,-9.49272419
63183,0,34.08696562,-3.11483093
30818,200,35.46828526,-7.93882932
44288,500,31.21202166,-6.18063777
46394,0,34.0229934,-8.86028081
48888,0,37.41323391,-3.31398801
52037,0,33.42461987,-2.62816928
68187,450,37.21244453,-3.23106747
43836,600,29.72431471,-4.85216381
51077,0,30.48525491,-5.57157086
4664,0,37.94516875,-9.67165439
7832,0,32.92916506,-2.59105224
67397,0,37.43601405,-5.9236611
19219,0,32.2192229,-4.65040023
53101,0,35.32985557,-8.04459227
13324,0,36.04489125,-4.84985561
12023,0,32.13242285,-5.02102935
21156,250,30.20393163,-4.33540357
28721,0,38.20709354,-4.6319177
7468,0,36.70099484,-3.14661904
17373,0,35.553798,-8.11908768
47856,20,36.80436617,-3.47521219
57649,0,38.45930438,-4.9051203
34807,0,36.85138628,-3.37635717
45405,0,32.84606461,-3.28314182
24259,0,34.66094384,-10.70733142
35069,0,33.05082587,-2.71481605
55318,0,33.76005715,-9.53098421
9108,0,33.25205052,-3.90551808
39692,0,30.52142545,-2.53171139
51976,0,31.83438553,-1.25633989
58307,200,34.07192656,-9.24973258
57036,0,30.28758768,-4.4514775
14242,0,31.12803724,-1.83859958
63335,0,33.03192645,-2.01607026
19950,500,37.31361218,-11.11492742
35040,200,38.2409922,-4.5580712
57417,20,37.34598305,-3.36669363
33278,0,31.54843554,-1.80485478
21880,1500,36.68985041,-8.14488292
15086,0,33.99136038,-9.48607171
72585,0,37.3854346,-3.25875799
49654,0,0,-2.00E-08
5935,0,36.61230697,-3.29703589
39265,0,35.88570321,-6.16735526
47382,0,0,-2.00E-08
54197,500,34.90709088,-9.21103078
53069,0,34.83160599,-11.3197624
58742,500,30.44304072,-6.82566156
29621,0,0,-2.00E-08
37331,100,35.86370315,-10.55489069
12763,500,34.26109913,-1.19769657
63771,0,34.28117714,-2.96910749
30819,0,36.41470081,-6.31747573
63405,0,31.00110658,-1.71411496
8517,0,33.05938258,-2.61129145
26131,0,34.2860922,-9.28414588
73149,0,33.66218248,-8.99767202
42364,0,34.73002605,-4.5651229
70521,0,36.22943462,-7.54059054
32466,250,29.87210146,-4.61995219
52378,0,33.77337259,-9.54018396
9967,0,39.61910539,-9.38481306
71723,0,36.93335784,-3.34216583
61283,0,35.8932298,-3.31137366
13492,0,30.70751922,-3.55132636
34969,0,34.56183107,-1.7102025
59212,1000,34.40695278,-9.20324279
62734,2500,38.35304459,-4.8414426
4798,50,36.45193111,-5.24724277
20590,0,34.08508744,-1.77328149
62607,10,35.48828939,-4.24204756
39247,0,34.31361497,-8.67431064
43100,0,35.76730568,-8.09343815
37124,0,37.473803,-3.28637519
33294,0,39.65654991,-9.99767005
40188,0,36.70515305,-2.73109203
4743,0,33.909497,-9.2893492
49819,0,33.51673374,-3.45188019
34265,0,37.7267397,-3.97012249
2763,1000,34.3222143,-2.97307531
37348,0,35.58238164,-10.67107485
55934,0,30.96824366,-8.13374936
2511,0,30.68689914,-1.27126478
23353,0,39.66129922,-7.91535481
35814,0,36.7913259,-3.46894493
67588,0,30.65088972,-5.74715973
55553,500,33.92130852,-9.20037865
19873,0,35.62345915,-10.68547486
44169,0,37.40303025,-3.25510401
50390,0,39.0367817,-7.44726588
34405,0,31.52928589,-1.79726279
36434,500,36.40875665,-8.65455392
57812,0,36.83888396,-3.32550075
6035,0,37.09225215,-3.17137725
57955,0,33.02334268,-2.92174045
67437,0,32.24436083,-3.276512
70809,0,34.41395791,-9.30690883
41093,0,32.50042166,-3.90360785
15573,0,32.75006268,-5.60814316
33343,0,34.05042232,-1.90599343
53591,30,39.26023214,-7.03291402
73614,0,33.84943641,-9.5549114
55443,0,33.40281671,-4.28024359
65812,3600,29.81583745,-4.88518907
354,0,37.01330614,-3.22160735
27829,0,37.86958228,-6.88680449
43103,0,33.28395483,-8.45155733
52806,0,0,-2.00E-08
46188,500,34.7730908,-9.12284832
72459,0,37.66731646,-3.62186841
62166,0,32.08725757,-4.92428166
69233,0,33.1056597,-9.44389107
3330,250,30.21758385,-4.7629146
73058,0,36.60490763,-3.2631192
9199,0,36.92006585,-5.94215782
34907,0,33.85070216,-8.8228385
64114,0,31.57672782,-2.80036684
5171,300,37.66622699,-3.68515253
55910,0,37.45549346,-6.30468093
32672,20,37.36987866,-6.37537838
26758,500,34.74021094,-9.20507164
32107,500,36.64717436,-3.25358585
13173,70,39.47385098,-10.3152365
27,0,35.14248718,-10.68130664
6342,0,35.43934,-4.3214382
50449,0,32.76831566,-3.69360382
33021,0,30.33449505,-5.69668779
39326,0,33.76297012,-8.93738886
2182,500,34.58179612,-9.00176414
52537,0,34.5717501,-9.34896592
25834,0,33.19286684,-4.21727702
53141,0,36.90149813,-3.39268638
23990,0,32.52181935,-2.56311879
37408,50,35.05535012,-5.79770385
59397,50,39.9807535,-10.13577611
11807,5,37.28880856,-3.27186346
65839,0,32.92534935,-2.48569041
68817,1000,34.49459579,-4.73318465
8145,500,35.78785227,-10.43543686
6347,0,34.58190755,-4.04977346
66077,8000,31.36696489,-7.32517864
72586,0,0,-2.00E-08
53649,0,32.43148556,-3.29098844
13742,0,32.23188015,-4.43934735
44736,25,37.45510999,-3.81547513
2339,3000,31.09538092,-6.42808587
52666,0,38.87958972,-10.0279789
8999,0,32.87583703,-8.90962785
40025,0,33.88177892,-4.28353543
58695,0,35.84044688,-4.1513421
36037,300,37.18637525,-3.18796476
25011,100,39.15539186,-6.84375997
12377,0,37.62846412,-3.17386371
48762,0,37.59836336,-3.05038949
25202,0,30.65887767,-2.54546107
45493,0,31.15483739,-7.105052
25772,0,36.78732969,-3.44486481
37228,100,39.5736761,-9.93545465
56159,10,39.37230503,-10.30047995
42637,1000,34.52513676,-4.66091705
41412,0,39.0423364,-9.91107002
45005,0,30.83601643,-2.51997395
11638,1000,34.22249843,-4.19893628
32976,0,33.22690255,-2.57446789
30570,50,38.87630311,-10.15285383
51853,0,32.88165065,-1.93542965
62684,0,30.65570906,-3.53564277
64402,0,36.86594405,-3.47486843
72020,0,34.06388943,-2.98478128
33093,0,33.15709659,-2.53837756
8233,0,36.31650756,-6.1030036
43052,0,37.49274495,-6.83367843
45044,0,31.52399072,-3.3451322
20650,0,32.83365828,-4.73855896
28959,0,34.46226022,-2.06470375
19650,0,34.61384339,-1.46906548
27879,0,34.81541938,-4.8845077
17062,0,31.30802542,-2.64035554
30460,1000,35.06040483,-11.3337581
17200,500,36.16968514,-10.36827176
61683,200,36.8962473,-7.80233519
27066,30,38.55445202,-11.14658709
71227,10,35.67177248,-3.3092969
30848,0,32.99111594,-4.94877094
4946,0,0,-2.00E-08
63120,0,32.68358249,-3.8252439
64628,10,35.62285624,-3.5101238
29600,20,31.55475356,-7.68235961
64622,0,33.71033626,-9.20727771
72727,600,29.73038046,-4.80750537
3795,30,34.20633685,-1.30097898
7960,1500,34.81667135,-9.5545582
5573,200,37.81141997,-6.83351676
37054,0,34.77463102,-10.90799296
71963,50,38.79896421,-6.60722818
21347,0,39.63675466,-10.0493996
50402,0,39.07314953,-9.83156126
52354,500,34.77305112,-8.9841772
16843,50,36.55685456,-5.30789613
38753,0,35.71597422,-4.37179752
52466,0,38.00987023,-4.25246269
69432,0,38.90979451,-10.63007081
8253,0,36.68431136,-3.29035932
3828,0,30.60077317,-3.49661896
17837,500,34.61287563,-8.86111173
46233,0,31.76109397,-1.15446113
53592,0,35.61595732,-5.41810047
67153,0,34.33450091,-4.12114964
2374,200,37.07092115,-5.97169721
51588,0,34.2653889,-9.3115443
30732,0,36.26516165,-8.92582424
2472,2500,38.35936489,-4.8419375
20619,0,0,-2.00E-08
40831,0,0,-2.00E-08
50925,20,35.55128551,-4.44157836
23241,0,32.03969868,-8.46011274
47129,0,34.44725137,-1.24155623
15602,0,36.7891564,-3.44098743
20234,500,35.98984139,-10.69479074
25602,5000,32.12632779,-6.78700788
72441,0,38.81622912,-4.80282819
63526,0,0,-2.00E-08
3753,500,34.98865189,-8.86597634
68317,0,32.75170548,-9.03096571
61542,100,29.78663442,-4.98302868
73605,0,38.52127722,-5.0591096
20079,0,37.60628983,-3.13138347
35346,500,37.61318591,-3.74676661
7860,2.00E+05,38.97806701,-5.12270224
40254,0,33.78802639,-1.71236453
71718,0,38.45453443,-4.9053653
57969,0,37.21647827,-6.5220637
36975,500,39.55031934,-10.39122023
12597,0,32.96623543,-9.08664173
18191,0,0,-2.00E-08
26034,20,36.81221684,-3.48882509
627,0,29.81423027,-4.42190957
8091,0,33.63066057,-9.34192994
63108,0,33.01540298,-8.616645
15935,0,38.18459654,-6.82441474
70533,0,34.37034059,-1.80659512
21191,0,37.69443301,-6.06360155
56270,500,34.77209889,-9.11447275
59147,0,39.05432246,-5.24714832
2560,0,33.15641219,-9.19455152
24635,500,36.16668341,-10.37486933
54584,0,31.4617924,-8.33014146
15913,1000,35.509074,-7.71030086
63719,200,36.59766347,-8.09311732
56094,2000,35.84520813,-7.68134735
5029,20,38.12712169,-6.08492529
40140,0,37.45763102,-6.90706066
52506,0,38.65228521,-10.28240666
37095,500,34.62454987,-8.69677851
71860,0,35.33543167,-10.70856382
23483,0,38.65773023,-5.21881225
53521,0,32.90201735,-3.31843088
36467,0,33.2731108,-3.00944009
22998,0,36.96936899,-3.31614737
33281,20,38.38820754,-6.3301079
44679,0,39.11986797,-10.86255017
14768,0,38.0008792,-4.55981002
54304,0,32.91341126,-2.59812837
74036,0,35.84266267,-4.51113745
21779,0,33.87782806,-9.58264136
33762,0,39.00248705,-10.25091739
61901,0,32.9286336,-9.31640011
28223,0,30.2629551,-4.05822067
43513,0,38.77247674,-7.22847224
34004,50,38.38801375,-6.33061553
28470,0,36.90009103,-3.31960715
30490,500,34.56593866,-9.16074423
41346,0,33.19486749,-3.90932903
19661,0,38.13040529,-6.56755589
47405,0,33.65422842,-9.32988501
39411,0,30.65087626,-3.53409602
9375,500,34.45637535,-9.31466224
7777,0,34.06937214,-3.15651127
45402,0,35.47726087,-10.6311537
2984,30,38.34167351,-6.61597972
17438,0,39.15211742,-7.14992619
2020,500,34.66354178,-9.27634578
19583,0,36.52542133,-3.35425376
60797,1000,38.34886514,-4.7230262
18791,0,37.61780284,-6.13811238
37229,0,33.60557629,-9.21755553
58733,0,38.90038118,-10.09797308
74050,0,32.79364088,-9.12559268
22914,0,35.62442123,-4.26665637
40090,0,0,-2.00E-08
10404,0,36.65062057,-6.71789211
38533,0,0,-2.00E-08
36328,0,34.58745662,-4.59917634
18900,0,38.9401935,-6.527373
18959,0,39.41022852,-8.77132872
55306,0,39.37371785,-7.08857853
49084,200,34.71352512,-11.16715439
61705,6000,35.4672765,-7.70602759
37829,0,38.51165859,-4.985508
4833,0,33.37920543,-3.78186805
16629,0,33.95424433,-9.43621026
51852,0,37.03127152,-6.76201312
14734,0,30.49050596,-3.55884776
16835,0,31.70445314,-8.02575452
54322,0,31.78413081,-1.4534686
34540,0,30.90413218,-2.96373038
6581,2000,35.09925662,-7.82853268
36087,5,37.27883099,-3.28201287
39979,0,33.91176401,-8.77868104
72807,300,38.75205635,-7.88027089
33822,0,33.87971512,-3.16689247
37558,0,34.31360856,-8.70833669
1861,0,0,-2.00E-08
67657,0,34.69679373,-4.9199412
60011,450,37.20026148,-3.20442683
32180,200,35.17883817,-9.23553363
67966,0,34.96308113,-4.56995394
14561,20,36.80730336,-3.47579502
42202,0,36.62893672,-6.35669477
37434,0,34.10466065,-9.22764483
70937,0,33.36340797,-2.91135317
32210,0,31.89844682,-4.92502262
65796,0,33.94566702,-9.60088147
50997,0,34.13016561,-3.0747618
52827,500,36.67724685,-8.13975479
55112,0,33.95443061,-6.09511765
26027,0,0,-2.00E-08
40708,0,33.27205576,-3.84426384
55219,0,38.70773641,-6.99728849
24164,20,37.96117318,-9.6605769
42699,0,33.86368927,-4.27685892
1025,0,38.3643156,-4.7473931
22057,0,33.58541033,-9.24096939
12676,0,31.67150247,-1.82943089
26722,3000,35.44054273,-7.66904039
30742,20,38.61496026,-6.86264586
34733,0,37.59817616,-3.25719705
59820,0,32.83663848,-9.06171752
51570,2000,34.87161485,-4.42896488
54241,0,32.53246936,-3.5534124
26506,0,32.98758645,-9.09198478
4025,0,34.04762042,-1.9351942
13342,0,33.93912212,-3.43962448
74026,0,36.89124073,-3.31833093
12915,0,39.72695479,-10.75422154
8751,0,35.88545891,-8.94465517
8387,0,33.72908655,-8.95964702
64740,0,33.11324781,-5.11416029
44769,0,37.09935978,-6.81610178
65840,500,34.35812763,-9.61088143
55458,0,33.22224046,-8.04247616
55909,0,36.96461706,-3.34918578
73577,1000,30.01777455,-4.81686044
70109,100,38.79956674,-5.96019818
25495,0,0,-2.00E-08
59915,0,38.06169826,-4.5798533
55113,0,34.37650544,-8.69617857
9757,20,31.56028586,-7.68339104
37542,0,30.48718967,-2.64029868
17223,200,37.83373592,-6.9502074
59082,0,35.77387691,-10.5780247
27101,0,33.84363405,-9.59659616
39374,100,34.10723639,-1.20739536
40882,3000,35.29701964,-9.75503052
37047,0,33.52149448,-1.84562043
41852,0,33.89318583,-9.34081132
25037,0,35.34186038,-5.1754343
46491,0,35.89936678,-6.16156928
13387,0,0,-2.00E-08
46673,0,38.96982068,-10.53121459
55853,0,30.74135673,-2.46107074
53060,0,38.32553807,-4.4600711
17624,0,34.31024393,-8.66443907
25518,1000,35.59148851,-7.90310222
32384,500,37.5982137,-3.74088004
67301,0,33.51052378,-4.64020509
50290,20,37.33495064,-3.36917671
51729,0,33.5715532,-2.78295836
70585,0,33.87902663,-9.28673207
56449,0,33.98702944,-3.83744011
63161,500,33.73430144,-1.88752887
63691,0,31.8466702,-5.08550403
55140,50,38.80403509,-6.60025656
18389,0,34.25169864,-8.6038155
41144,0,30.86388077,-3.39815613
18551,50,39.21634136,-10.85348406
43634,0,34.04831348,-3.51482695
46170,0,39.17614855,-8.38966091
17149,0,33.65562512,-8.98969579
26367,0,30.47301106,-2.66406249
32893,1000,35.28331356,-10.44502887
58158,0,39.00602063,-10.78612765
59121,0,38.05088437,-4.36255122
6360,0,38.21321594,-4.79309169
50508,0,37.6068992,-3.12836055
59821,0,38.49096675,-5.00235243
19639,0,33.68525062,-8.90880837
48257,0,35.16340772,-11.13668079
72270,50,38.89907009,-6.43679055
19199,200,36.28626293,-7.34636057
71095,0,0,-2.00E-08
21482,0,37.09792634,-5.7166825
71139,0,39.05497083,-7.15610161
39847,0,37.52049624,-2.96161575
32774,1000,34.57934836,-9.5956134
20803,25,35.55474306,-7.91377589
689,50,39.6318765,-10.756843
54489,0,37.56920766,-3.15140938
65329,8000,35.29993975,-9.7602785
14832,0,35.78844325,-4.52676734
70929,0,33.06979336,-8.36657429
44222,3000,34.01397911,-1.1504195
69946,0,0,-2.00E-08
23076,500,34.76701005,-8.98877341
9674,0,34.48313962,-9.68876105
53469,0,32.0600079,-2.41025526
28671,0,35.89341591,-4.17107342
51842,0,33.26344082,-8.95868841
13848,20,36.69615786,-3.61518303
16188,0,34.05088192,-3.005818
26717,5,35.58214138,-3.38776216
53356,0,33.14726285,-3.87541664
52071,0,38.27024348,-4.8097814
54693,0,37.35708374,-3.4844513
15582,0,36.83239282,-8.01929017
63230,0,39.00793189,-7.34484206
55241,0,33.94096935,-1.37764677
64639,0,37.39022692,-3.30203212
57854,0,35.52218161,-3.87201551
68220,0,38.99753526,-8.55330557
65938,0,36.89060925,-3.19509505
73468,6000,36.25315361,-8.19777707
